Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,51.00,162,826,173.50,Outlet
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,47.00,216,1015,375.62,Outlet
West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,50.00,209,1045,261.25,Outlet
West Gear,1128299,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,47.00,166,780,327.68,Outlet
West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,40.00,166,664,239.04,Outlet
West Gear,1128299,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,49.00,136,666,359.86,Outlet
West Gear,1128299,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,56.00,170,952,171.36,Outlet
West Gear,1128299,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,20.00,149,298,119.20,Outlet
West Gear,1128299,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,31.00,145,450,112.38,Outlet
West Gear,1128299,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,26.00,128,333,139.78,Outlet
West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,26.00,96,250,84.86,Outlet
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,30.00,123,369,125.46,Outlet
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,24.00,170,408,216.24,Outlet
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,18.00,202,364,134.53,Outlet
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,219,504,196.44,Outlet
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,23.00,140,322,125.58,Outlet
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,28.00,128,358,175.62,Outlet
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,29.00,94,273,87.23,Outlet
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,28.00,143,400,224.22,Outlet
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,20.00,221,442,190.06,Outlet
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,31.00,195,605,284.12,Outlet
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,22.00,166,365,157.04,Outlet
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,25.00,124,310,173.60,Outlet
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,27.00,88,238,97.42,Outlet
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,25.00,145,363,221.13,Outlet
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,13.00,203,264,118.76,Outlet
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,17.00,203,345,144.94,Outlet
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,15.00,170,255,112.20,Outlet
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,20.00,128,256,143.36,Outlet
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,20.00,105,210,79.80,Outlet
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,18.00,196,353,215.21,Outlet
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,12.00,247,296,133.38,Outlet
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,20.00,240,480,211.20,Outlet
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,14.00,204,286,131.38,Outlet
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,20.00,179,358,193.32,Outlet
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,33.00,132,436,178.60,Outlet
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,31.00,271,840,495.66,Outlet
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,28.00,256,717,336.90,Outlet
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,32.00,240,768,360.96,Outlet
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,26.00,202,525,231.09,Outlet
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,29.00,198,574,321.55,Outlet
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,30.00,150,450,175.50,Outlet
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,37.00,306,1132,668.00,Outlet
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,29.00,272,789,394.40,Outlet
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,30.00,264,792,396.00,Outlet
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,30.00,322,966,483.00,Outlet
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,32.00,196,627,382.59,Outlet
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,33.00,182,601,270.27,Outlet
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,38.00,272,1034,640.83,Outlet
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,29.00,233,676,344.61,Outlet
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,44.00,271,1192,608.12,Outlet
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,39.00,314,1225,575.56,Outlet
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,32.00,162,518,305.86,Outlet
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,35.00,143,501,225.23,Outlet
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,40.00,232,928,621.76,Outlet
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,40.00,209,836,418.00,Outlet
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,33.00,213,703,330.36,Outlet
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,40.00,203,812,414.12,Outlet
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,40.00,136,544,310.08,Outlet
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,39.00,120,468,201.24,Outlet
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,30.00,219,657,407.34,Outlet
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,28.00,201,563,292.66,Outlet
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.00,178,445,213.60,Outlet
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,27.00,163,440,211.25,Outlet
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.00,131,393,235.80,Outlet
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,28.00,109,305,134.29,Outlet
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,29.00,179,519,347.80,Outlet
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,24.00,203,487,233.86,Outlet
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,21.00,223,468,229.47,Outlet
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,37.00,204,755,354.76,Outlet
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,38.00,157,597,369.89,Outlet
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,43.00,140,602,276.92,Outlet
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,43.00,202,869,573.28,Outlet
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,39.00,248,967,464.26,Outlet
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,264,977,478.63,Outlet
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,44.00,210,924,471.24,Outlet
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,44.00,176,774,464.64,Outlet
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,38.00,160,608,285.76,Outlet
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,49.00,225,1103,694.58,Outlet
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,27.00,140,378,166.32,Outlet
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,70,161,66.01,Outlet
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,19.00,74,141,54.83,Outlet
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,22.00,23,51,21.76,Outlet
Sports Direct,1197831,2021-08-05,South,Alabama,Birmingham,Men's Apparel,31.00,114,353,144.89,Outlet
Sports Direct,1197831,2021-08-06,South,Alabama,Birmingham,Women's Apparel,24.00,152,365,215.23,Outlet
Sports Direct,1197831,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,16.00,206,330,154.91,Outlet
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,26.00,192,499,209.66,Outlet
Sports Direct,1197831,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,26.00,136,354,155.58,Outlet
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,24.00,113,271,146.45,Outlet
Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,29.00,85,247,96.14,Outlet
Sports Direct,1197831,2021-08-12,South,Alabama,Birmingham,Women's Apparel,27.00,144,389,221.62,Outlet
Sports Direct,1197831,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,23.00,194,446,218.64,Outlet
Sports Direct,1197831,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,32.00,194,621,291.78,Outlet
Sports Direct,1197831,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,20.00,144,288,146.88,Outlet
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,23.00,116,267,162.75,Outlet
Sports Direct,1197831,2021-08-17,South,Alabama,Birmingham,Men's Apparel,28.00,88,246,113.34,Outlet
Sports Direct,1197831,2021-08-18,South,Alabama,Birmingham,Women's Apparel,26.00,120,312,205.92,Outlet
Sports Direct,1197831,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,15.00,215,323,167.70,Outlet
Sports Direct,1197831,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,16.00,202,323,151.90,Outlet
Sports Direct,1197831,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,11.00,152,167,78.58,Outlet
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,15.00,116,174,104.40,Outlet
Sports Direct,1197831,2021-08-23,South,Alabama,Birmingham,Men's Apparel,19.00,88,167,70.22,Outlet
Sports Direct,1197831,2021-08-24,South,Alabama,Birmingham,Women's Apparel,14.00,165,231,154.77,Outlet
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,7.00,224,157,73.70,Outlet
Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,16.00,218,349,170.91,Outlet
Sports Direct,1197831,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,11.00,190,209,108.68,Outlet
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,26.00,165,429,261.69,Outlet
Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,39.00,132,515,216.22,Outlet
Sports Direct,1197831,2021-08-30,South,Alabama,Birmingham,Women's Apparel,36.00,263,947,624.89,Outlet
Sports Direct,1197831,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,30.00,225,675,324.00,Outlet
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,35.00,233,816,383.29,Outlet
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,35.00,228,798,406.98,Outlet
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,31.00,210,651,390.60,Outlet
Sports Direct,1197831,2021-09-04,South,Alabama,Birmingham,Men's Apparel,38.00,165,627,294.69,Outlet
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,36.00,280,1008,645.12,Outlet
Sports Direct,1197831,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,31.00,256,794,420.61,Outlet
Sports Direct,1197831,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,37.00,264,977,537.24,Outlet
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,31.00,322,998,558.99,Outlet
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,36.00,196,706,472.75,Outlet
Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,35.00,179,627,325.78,Outlet
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,47.00,280,1316,921.20,Outlet
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,27.00,233,629,346.01,Outlet
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,39.00,233,909,490.70,Outlet
Sports Direct,1197831,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,36.00,278,1001,530.42,Outlet
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,37.00,140,518,331.52,Outlet
Sports Direct,1197831,2021-09-16,South,Alabama,Birmingham,Men's Apparel,42.00,140,588,294.00,Outlet
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,39.00,203,792,562.11,Outlet
Sports Direct,1197831,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,38.00,206,783,430.54,Outlet
Sports Direct,1197831,2021-09-19,South,Alabama,Birmingham,Men's Athletic Footwear,36.00,173,623,342.54,Outlet
Sports Direct,1197831,2021-09-20,South,Alabama,Birmingham,Women's Street Footwear,47.00,213,1001,560.62,Outlet
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,44.00,105,462,304.92,Outlet
Sports Direct,1197831,2021-09-22,South,Alabama,Birmingham,Men's Apparel,35.00,116,406,194.88,Outlet
Sports Direct,1197831,2021-09-23,South,Alabama,Birmingham,Women's Apparel,26.00,190,494,355.68,Outlet
Sports Direct,1197831,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,20.00,184,368,191.36,Outlet
Sports Direct,1197831,2021-09-25,South,Alabama,Birmingham,Men's Athletic Footwear,23.00,173,398,218.85,Outlet
Sports Direct,1197831,2021-09-26,South,Alabama,Birmingham,Women's Street Footwear,24.00,166,398,215.14,Outlet
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,26.00,98,255,170.72,Outlet
Sports Direct,1197831,2021-09-28,South,Alabama,Birmingham,Men's Apparel,22.00,105,231,113.19,Outlet
Sports Direct,1197831,2021-09-29,South,Alabama,Birmingham,Women's Apparel,26.00,147,382,275.18,Outlet
Sports Direct,1197831,2021-09-30,South,Alabama,Birmingham,Men's Street Footwear,14.00,188,263,150.02,Outlet
Sports Direct,1197831,2021-10-01,South,Alabama,Birmingham,Men's Athletic Footwear,14.00,200,280,145.60,Outlet
Sports Direct,1197831,2021-10-02,South,Alabama,Birmingham,Women's Street Footwear,33.00,196,647,355.74,Outlet
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,36.00,135,486,325.62,Outlet
Sports Direct,1197831,2021-10-04,South,Alabama,Birmingham,Men's Apparel,37.00,149,551,264.62,Outlet
Sports Direct,1197831,2021-10-05,South,Alabama,Birmingham,Women's Apparel,45.00,188,846,583.74,Outlet
Sports Direct,1197831,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,46.00,240,1104,618.24,Outlet
Sports Direct,1197831,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,40.00,248,992,525.76,Outlet
Sports Direct,1197831,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,47.00,217,1020,550.75,Outlet
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,52.00,193,1004,632.27,Outlet
Sports Direct,1197831,2021-10-10,South,Alabama,Birmingham,Men's Apparel,40.00,155,620,291.40,Outlet
Sports Direct,1197831,2021-10-11,South,Alabama,Birmingham,Women's Apparel,56.00,225,1260,907.20,Outlet
Amazon,1185732,2021-10-12,South,Alabama,Birmingham,Men's Street Footwear,27.00,140,378,147.42,Outlet
Amazon,1185732,2021-10-13,South,Alabama,Birmingham,Men's Athletic Footwear,30.00,88,264,108.24,Outlet
Amazon,1185732,2021-10-14,South,Alabama,Birmingham,Women's Street Footwear,23.00,83,191,80.18,Outlet
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,25.00,30,75,24.75,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Athletic Footwear,36.00,94,338,125.21,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Men's Apparel,44.00,62,273,65.47,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Apparel,33.00,124,409,208.69,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Street Footwear,35.00,171,599,203.49,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Athletic Footwear,44.00,124,546,169.14,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Street Footwear,47.00,149,700,224.10,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Athletic Footwear,42.00,114,479,167.58,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Apparel,44.00,60,264,68.64,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Apparel,48.00,131,629,295.54,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,47.00,171,804,289.33,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,51.00,105,536,144.59,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,49.00,132,647,219.91,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,41.00,90,369,129.15,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,47.00,60,282,62.04,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,57.00,113,644,322.05,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,44.00,201,884,291.85,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,46.00,132,607,170.02,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,46.00,132,607,218.59,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,39.00,107,417,141.88,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,42.00,68,286,71.40,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,48.00,173,830,390.29,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Street Footwear,50.00,272,1360,435.20,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,53.00,224,1187,344.29,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,60.00,238,1428,471.24,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Athletic Footwear,66.00,196,1294,478.63,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Apparel,71.00,153,1086,238.99,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Apparel,74.00,248,1835,862.54,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Street Footwear,68.00,297,2020,747.25,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Athletic Footwear,74.00,263,1946,544.94,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,72.00,238,1714,582.62,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,59.00,186,1097,362.14,Outlet
